channel_index,phase_index,phase_time,phase_score,phase_type
725,1262,2025-04-23T12:32:42.620,0.480,S
725,1271,2025-04-23T12:32:42.710,0.309,P
725,1286,2025-04-23T12:32:42.860,0.996,S
725,1308,2025-04-23T12:32:43.080,0.820,S
726,1212,2025-04-23T12:32:42.120,0.418,P
726,1262,2025-04-23T12:32:42.620,0.479,S
726,1270,2025-04-23T12:32:42.700,0.303,P
726,1286,2025-04-23T12:32:42.860,0.996,S
726,1308,2025-04-23T12:32:43.080,0.828,S
727,1212,2025-04-23T12:32:42.120,0.414,P
727,1262,2025-04-23T12:32:42.620,0.477,S
727,1285,2025-04-23T12:32:42.850,0.992,S
727,1308,2025-04-23T12:32:43.080,0.828,S
728,1212,2025-04-23T12:32:42.120,0.408,P
728,1262,2025-04-23T12:32:42.620,0.475,S
728,1285,2025-04-23T12:32:42.850,0.992,S
728,1308,2025-04-23T12:32:43.080,0.824,S
729,1212,2025-04-23T12:32:42.120,0.395,P
729,1262,2025-04-23T12:32:42.620,0.471,S
729,1286,2025-04-23T12:32:42.860,0.992,S
729,1308,2025-04-23T12:32:43.080,0.809,S
730,1212,2025-04-23T12:32:42.120,0.398,P
730,1262,2025-04-23T12:32:42.620,0.465,S
730,1285,2025-04-23T12:32:42.850,0.988,S
730,1310,2025-04-23T12:32:43.100,0.789,S
731,1212,2025-04-23T12:32:42.120,0.420,P
731,1262,2025-04-23T12:32:42.620,0.461,S
731,1285,2025-04-23T12:32:42.850,0.984,S
731,1310,2025-04-23T12:32:43.100,0.785,S
732,1212,2025-04-23T12:32:42.120,0.412,P
732,1262,2025-04-23T12:32:42.620,0.459,S
732,1286,2025-04-23T12:32:42.860,0.984,S
732,1311,2025-04-23T12:32:43.110,0.777,S
733,1212,2025-04-23T12:32:42.120,0.387,P
733,1263,2025-04-23T12:32:42.630,0.461,S
733,1286,2025-04-23T12:32:42.860,0.980,S
733,1311,2025-04-23T12:32:43.110,0.777,S
734,1212,2025-04-23T12:32:42.120,0.318,P
734,1263,2025-04-23T12:32:42.630,0.469,S
734,1285,2025-04-23T12:32:42.850,0.977,S
734,1311,2025-04-23T12:32:43.110,0.789,S
735,1263,2025-04-23T12:32:42.630,0.475,S
735,1286,2025-04-23T12:32:42.860,0.977,S
735,1312,2025-04-23T12:32:43.120,0.801,S
736,1263,2025-04-23T12:32:42.630,0.482,S
736,1287,2025-04-23T12:32:42.870,0.977,S
736,1312,2025-04-23T12:32:43.120,0.812,S
737,1263,2025-04-23T12:32:42.630,0.488,S
737,1287,2025-04-23T12:32:42.870,0.977,S
737,1313,2025-04-23T12:32:43.130,0.828,S
738,1263,2025-04-23T12:32:42.630,0.494,S
738,1287,2025-04-23T12:32:42.870,0.977,S
738,1313,2025-04-23T12:32:43.130,0.840,S
739,1264,2025-04-23T12:32:42.640,0.498,S
739,1288,2025-04-23T12:32:42.880,0.977,S
739,1313,2025-04-23T12:32:43.130,0.848,S
740,1221,2025-04-23T12:32:42.210,0.301,P
740,1263,2025-04-23T12:32:42.630,0.496,S
740,1289,2025-04-23T12:32:42.890,0.977,S
740,1313,2025-04-23T12:32:43.130,0.852,S
741,1221,2025-04-23T12:32:42.210,0.361,P
741,1263,2025-04-23T12:32:42.630,0.492,S
741,1290,2025-04-23T12:32:42.900,0.977,S
741,1313,2025-04-23T12:32:43.130,0.848,S
742,1221,2025-04-23T12:32:42.210,0.395,P
742,1263,2025-04-23T12:32:42.630,0.488,S
742,1290,2025-04-23T12:32:42.900,0.973,S
742,1313,2025-04-23T12:32:43.130,0.844,S
743,1221,2025-04-23T12:32:42.210,0.391,P
743,1263,2025-04-23T12:32:42.630,0.484,S
743,1290,2025-04-23T12:32:42.900,0.973,S
743,1313,2025-04-23T12:32:43.130,0.836,S
744,1221,2025-04-23T12:32:42.210,0.375,P
744,1263,2025-04-23T12:32:42.630,0.479,S
744,1291,2025-04-23T12:32:42.910,0.973,S
744,1313,2025-04-23T12:32:43.130,0.820,S
745,1220,2025-04-23T12:32:42.200,0.346,P
745,1263,2025-04-23T12:32:42.630,0.471,S
745,1291,2025-04-23T12:32:42.910,0.973,S
745,1313,2025-04-23T12:32:43.130,0.805,S
746,1220,2025-04-23T12:32:42.200,0.340,P
746,1263,2025-04-23T12:32:42.630,0.459,S
746,1291,2025-04-23T12:32:42.910,0.973,S
746,1313,2025-04-23T12:32:43.130,0.777,S
747,1220,2025-04-23T12:32:42.200,0.348,P
747,1263,2025-04-23T12:32:42.630,0.453,S
747,1277,2025-04-23T12:32:42.770,0.305,P
747,1291,2025-04-23T12:32:42.910,0.973,S
747,1313,2025-04-23T12:32:43.130,0.754,S
748,1220,2025-04-23T12:32:42.200,0.336,P
748,1263,2025-04-23T12:32:42.630,0.447,S
748,1278,2025-04-23T12:32:42.780,0.309,P
748,1291,2025-04-23T12:32:42.910,0.973,S
748,1315,2025-04-23T12:32:43.150,0.742,S
749,1220,2025-04-23T12:32:42.200,0.312,P
749,1263,2025-04-23T12:32:42.630,0.441,S
749,1278,2025-04-23T12:32:42.780,0.309,P
749,1291,2025-04-23T12:32:42.910,0.973,S
749,1315,2025-04-23T12:32:43.150,0.730,S
750,1263,2025-04-23T12:32:42.630,0.439,S
750,1278,2025-04-23T12:32:42.780,0.309,P
750,1292,2025-04-23T12:32:42.920,0.973,S
750,1315,2025-04-23T12:32:43.150,0.730,S
751,1263,2025-04-23T12:32:42.630,0.438,S
751,1278,2025-04-23T12:32:42.780,0.305,P
751,1292,2025-04-23T12:32:42.920,0.969,S
751,1316,2025-04-23T12:32:43.160,0.746,S
752,1263,2025-04-23T12:32:42.630,0.436,S
752,1278,2025-04-23T12:32:42.780,0.301,P
752,1293,2025-04-23T12:32:42.930,0.973,S
752,1316,2025-04-23T12:32:43.160,0.758,S
753,1262,2025-04-23T12:32:42.620,0.434,S
753,1293,2025-04-23T12:32:42.930,0.969,S
753,1316,2025-04-23T12:32:43.160,0.781,S
754,1262,2025-04-23T12:32:42.620,0.432,S
754,1293,2025-04-23T12:32:42.930,0.969,S
754,1316,2025-04-23T12:32:43.160,0.801,S
755,1262,2025-04-23T12:32:42.620,0.428,S
755,1293,2025-04-23T12:32:42.930,0.969,S
755,1316,2025-04-23T12:32:43.160,0.812,S
756,1266,2025-04-23T12:32:42.660,0.430,S
756,1294,2025-04-23T12:32:42.940,0.969,S
756,1316,2025-04-23T12:32:43.160,0.816,S
757,1222,2025-04-23T12:32:42.220,0.330,P
757,1266,2025-04-23T12:32:42.660,0.432,S
757,1286,2025-04-23T12:32:42.860,0.311,P
757,1294,2025-04-23T12:32:42.940,0.969,S
757,1317,2025-04-23T12:32:43.170,0.816,S
758,1222,2025-04-23T12:32:42.220,0.346,P
758,1266,2025-04-23T12:32:42.660,0.432,S
758,1286,2025-04-23T12:32:42.860,0.328,P
758,1294,2025-04-23T12:32:42.940,0.973,S
758,1318,2025-04-23T12:32:43.180,0.812,S
759,1222,2025-04-23T12:32:42.220,0.334,P
759,1266,2025-04-23T12:32:42.660,0.430,S
759,1286,2025-04-23T12:32:42.860,0.352,P
759,1294,2025-04-23T12:32:42.940,0.973,S
759,1318,2025-04-23T12:32:43.180,0.809,S
760,1221,2025-04-23T12:32:42.210,0.316,P
760,1267,2025-04-23T12:32:42.670,0.430,S
760,1286,2025-04-23T12:32:42.860,0.383,P
760,1294,2025-04-23T12:32:42.940,0.973,S
760,1318,2025-04-23T12:32:43.180,0.809,S
761,1267,2025-04-23T12:32:42.670,0.428,S
761,1286,2025-04-23T12:32:42.860,0.418,P
761,1295,2025-04-23T12:32:42.950,0.973,S
761,1318,2025-04-23T12:32:43.180,0.812,S
762,1268,2025-04-23T12:32:42.680,0.434,S
762,1287,2025-04-23T12:32:42.870,0.459,P
762,1295,2025-04-23T12:32:42.950,0.973,S
762,1318,2025-04-23T12:32:43.180,0.824,S
763,1268,2025-04-23T12:32:42.680,0.436,S
763,1287,2025-04-23T12:32:42.870,0.492,P
763,1295,2025-04-23T12:32:42.950,0.973,S
763,1318,2025-04-23T12:32:43.180,0.832,S
764,1269,2025-04-23T12:32:42.690,0.438,S
764,1287,2025-04-23T12:32:42.870,0.512,P
764,1295,2025-04-23T12:32:42.950,0.969,S
764,1318,2025-04-23T12:32:43.180,0.844,S
765,1269,2025-04-23T12:32:42.690,0.439,S
765,1287,2025-04-23T12:32:42.870,0.523,P
765,1295,2025-04-23T12:32:42.950,0.969,S
765,1318,2025-04-23T12:32:43.180,0.844,S
766,1269,2025-04-23T12:32:42.690,0.439,S
766,1287,2025-04-23T12:32:42.870,0.531,P
766,1296,2025-04-23T12:32:42.960,0.973,S
766,1318,2025-04-23T12:32:43.180,0.840,S
767,1268,2025-04-23T12:32:42.680,0.436,S
767,1287,2025-04-23T12:32:42.870,0.531,P
767,1297,2025-04-23T12:32:42.970,0.977,S
767,1318,2025-04-23T12:32:43.180,0.836,S
768,1269,2025-04-23T12:32:42.690,0.428,S
768,1288,2025-04-23T12:32:42.880,0.527,P
768,1297,2025-04-23T12:32:42.970,0.980,S
768,1318,2025-04-23T12:32:43.180,0.824,S
769,1271,2025-04-23T12:32:42.710,0.416,S
769,1288,2025-04-23T12:32:42.880,0.512,P
769,1296,2025-04-23T12:32:42.960,0.980,S
769,1319,2025-04-23T12:32:43.190,0.820,S
770,1274,2025-04-23T12:32:42.740,0.418,S
770,1288,2025-04-23T12:32:42.880,0.482,P
770,1297,2025-04-23T12:32:42.970,0.984,S
770,1319,2025-04-23T12:32:43.190,0.820,S
771,1274,2025-04-23T12:32:42.740,0.420,S
771,1287,2025-04-23T12:32:42.870,0.449,P
771,1297,2025-04-23T12:32:42.970,0.988,S
771,1319,2025-04-23T12:32:43.190,0.816,S
772,1274,2025-04-23T12:32:42.740,0.424,S
772,1287,2025-04-23T12:32:42.870,0.422,P
772,1297,2025-04-23T12:32:42.970,0.988,S
772,1319,2025-04-23T12:32:43.190,0.820,S
773,1274,2025-04-23T12:32:42.740,0.428,S
773,1287,2025-04-23T12:32:42.870,0.398,P
773,1298,2025-04-23T12:32:42.980,0.992,S
773,1320,2025-04-23T12:32:43.200,0.824,S
774,1275,2025-04-23T12:32:42.750,0.430,S
774,1287,2025-04-23T12:32:42.870,0.389,P
774,1298,2025-04-23T12:32:42.980,0.992,S
774,1320,2025-04-23T12:32:43.200,0.824,S
775,1275,2025-04-23T12:32:42.750,0.432,S
775,1287,2025-04-23T12:32:42.870,0.389,P
775,1297,2025-04-23T12:32:42.970,0.992,S
775,1320,2025-04-23T12:32:43.200,0.828,S
776,1275,2025-04-23T12:32:42.750,0.434,S
776,1288,2025-04-23T12:32:42.880,0.406,P
776,1298,2025-04-23T12:32:42.980,0.992,S
776,1321,2025-04-23T12:32:43.210,0.828,S
777,1276,2025-04-23T12:32:42.760,0.434,S
777,1288,2025-04-23T12:32:42.880,0.436,P
777,1299,2025-04-23T12:32:42.990,0.996,S
777,1321,2025-04-23T12:32:43.210,0.824,S
778,1276,2025-04-23T12:32:42.760,0.439,S
778,1288,2025-04-23T12:32:42.880,0.469,P
778,1299,2025-04-23T12:32:42.990,0.996,S
778,1320,2025-04-23T12:32:43.200,0.824,S
779,1276,2025-04-23T12:32:42.760,0.439,S
779,1288,2025-04-23T12:32:42.880,0.492,P
779,1299,2025-04-23T12:32:42.990,0.996,S
779,1320,2025-04-23T12:32:43.200,0.824,S
780,1276,2025-04-23T12:32:42.760,0.439,S
780,1288,2025-04-23T12:32:42.880,0.504,P
780,1299,2025-04-23T12:32:42.990,0.996,S
780,1319,2025-04-23T12:32:43.190,0.824,S
781,1276,2025-04-23T12:32:42.760,0.441,S
781,1288,2025-04-23T12:32:42.880,0.508,P
781,1299,2025-04-23T12:32:42.990,0.996,S
781,1319,2025-04-23T12:32:43.190,0.824,S
782,1276,2025-04-23T12:32:42.760,0.439,S
782,1288,2025-04-23T12:32:42.880,0.508,P
782,1299,2025-04-23T12:32:42.990,0.996,S
782,1319,2025-04-23T12:32:43.190,0.816,S
783,1276,2025-04-23T12:32:42.760,0.441,S
783,1288,2025-04-23T12:32:42.880,0.504,P
783,1299,2025-04-23T12:32:42.990,0.996,S
783,1318,2025-04-23T12:32:43.180,0.801,S
784,1276,2025-04-23T12:32:42.760,0.443,S
784,1288,2025-04-23T12:32:42.880,0.494,P
784,1299,2025-04-23T12:32:42.990,0.996,S
784,1318,2025-04-23T12:32:43.180,0.785,S
785,1277,2025-04-23T12:32:42.770,0.447,S
785,1288,2025-04-23T12:32:42.880,0.477,P
785,1299,2025-04-23T12:32:42.990,0.996,S
785,1319,2025-04-23T12:32:43.190,0.766,S
786,1276,2025-04-23T12:32:42.760,0.451,S
786,1288,2025-04-23T12:32:42.880,0.453,P
786,1300,2025-04-23T12:32:43.000,0.996,S
786,1319,2025-04-23T12:32:43.190,0.750,S
787,1277,2025-04-23T12:32:42.770,0.455,S
787,1287,2025-04-23T12:32:42.870,0.432,P
787,1300,2025-04-23T12:32:43.000,0.996,S
787,1328,2025-04-23T12:32:43.280,0.781,S
788,1277,2025-04-23T12:32:42.770,0.457,S
788,1287,2025-04-23T12:32:42.870,0.410,P
788,1300,2025-04-23T12:32:43.000,0.996,S
788,1328,2025-04-23T12:32:43.280,0.797,S
789,1277,2025-04-23T12:32:42.770,0.459,S
789,1287,2025-04-23T12:32:42.870,0.393,P
789,1300,2025-04-23T12:32:43.000,0.996,S
789,1327,2025-04-23T12:32:43.270,0.793,S
790,1277,2025-04-23T12:32:42.770,0.459,S
790,1287,2025-04-23T12:32:42.870,0.375,P
790,1300,2025-04-23T12:32:43.000,0.996,S
790,1327,2025-04-23T12:32:43.270,0.797,S
791,1277,2025-04-23T12:32:42.770,0.459,S
791,1287,2025-04-23T12:32:42.870,0.361,P
791,1300,2025-04-23T12:32:43.000,0.996,S
791,1324,2025-04-23T12:32:43.240,0.797,S
792,1277,2025-04-23T12:32:42.770,0.457,S
792,1287,2025-04-23T12:32:42.870,0.350,P
792,1301,2025-04-23T12:32:43.010,0.996,S
792,1324,2025-04-23T12:32:43.240,0.801,S
793,1277,2025-04-23T12:32:42.770,0.453,S
793,1287,2025-04-23T12:32:42.870,0.340,P
793,1301,2025-04-23T12:32:43.010,0.996,S
793,1324,2025-04-23T12:32:43.240,0.797,S
794,1277,2025-04-23T12:32:42.770,0.451,S
794,1287,2025-04-23T12:32:42.870,0.330,P
794,1300,2025-04-23T12:32:43.000,0.992,S
794,1326,2025-04-23T12:32:43.260,0.797,S
795,1277,2025-04-23T12:32:42.770,0.447,S
795,1287,2025-04-23T12:32:42.870,0.322,P
795,1301,2025-04-23T12:32:43.010,0.992,S
795,1326,2025-04-23T12:32:43.260,0.801,S
796,1277,2025-04-23T12:32:42.770,0.447,S
796,1286,2025-04-23T12:32:42.860,0.312,P
796,1301,2025-04-23T12:32:43.010,0.992,S
796,1326,2025-04-23T12:32:43.260,0.797,S
797,1278,2025-04-23T12:32:42.780,0.451,S
797,1286,2025-04-23T12:32:42.860,0.307,P
797,1301,2025-04-23T12:32:43.010,0.988,S
797,1326,2025-04-23T12:32:43.260,0.793,S
798,1278,2025-04-23T12:32:42.780,0.453,S
798,1285,2025-04-23T12:32:42.850,0.301,P
798,1301,2025-04-23T12:32:43.010,0.988,S
798,1327,2025-04-23T12:32:43.270,0.805,S
799,1278,2025-04-23T12:32:42.780,0.457,S
799,1302,2025-04-23T12:32:43.020,0.988,S
799,1327,2025-04-23T12:32:43.270,0.805,S
800,1279,2025-04-23T12:32:42.790,0.463,S
800,1302,2025-04-23T12:32:43.020,0.984,S
800,1327,2025-04-23T12:32:43.270,0.809,S
801,1279,2025-04-23T12:32:42.790,0.469,S
801,1302,2025-04-23T12:32:43.020,0.980,S
801,1328,2025-04-23T12:32:43.280,0.816,S
802,1279,2025-04-23T12:32:42.790,0.471,S
802,1302,2025-04-23T12:32:43.020,0.977,S
802,1328,2025-04-23T12:32:43.280,0.816,S
803,1279,2025-04-23T12:32:42.790,0.473,S
803,1303,2025-04-23T12:32:43.030,0.973,S
803,1328,2025-04-23T12:32:43.280,0.820,S
804,1279,2025-04-23T12:32:42.790,0.471,S
804,1304,2025-04-23T12:32:43.040,0.969,S
804,1329,2025-04-23T12:32:43.290,0.820,S
805,1278,2025-04-23T12:32:42.780,0.469,S
805,1304,2025-04-23T12:32:43.040,0.965,S
805,1328,2025-04-23T12:32:43.280,0.809,S
806,1278,2025-04-23T12:32:42.780,0.465,S
806,1305,2025-04-23T12:32:43.050,0.961,S
806,1328,2025-04-23T12:32:43.280,0.801,S
807,1278,2025-04-23T12:32:42.780,0.463,S
807,1306,2025-04-23T12:32:43.060,0.961,S
807,1328,2025-04-23T12:32:43.280,0.789,S
808,1278,2025-04-23T12:32:42.780,0.461,S
808,1306,2025-04-23T12:32:43.060,0.961,S
808,1328,2025-04-23T12:32:43.280,0.777,S
809,1278,2025-04-23T12:32:42.780,0.457,S
809,1307,2025-04-23T12:32:43.070,0.961,S
809,1329,2025-04-23T12:32:43.290,0.766,S
810,1278,2025-04-23T12:32:42.780,0.453,S
810,1307,2025-04-23T12:32:43.070,0.957,S
810,1329,2025-04-23T12:32:43.290,0.750,S
811,1278,2025-04-23T12:32:42.780,0.451,S
811,1285,2025-04-23T12:32:42.850,0.303,P
811,1307,2025-04-23T12:32:43.070,0.949,S
811,1329,2025-04-23T12:32:43.290,0.738,S
812,1278,2025-04-23T12:32:42.780,0.447,S
812,1285,2025-04-23T12:32:42.850,0.311,P
812,1307,2025-04-23T12:32:43.070,0.941,S
812,1330,2025-04-23T12:32:43.300,0.734,S
813,1278,2025-04-23T12:32:42.780,0.447,S
813,1285,2025-04-23T12:32:42.850,0.314,P
813,1308,2025-04-23T12:32:43.080,0.934,S
813,1330,2025-04-23T12:32:43.300,0.734,S
814,1278,2025-04-23T12:32:42.780,0.447,S
814,1285,2025-04-23T12:32:42.850,0.316,P
814,1309,2025-04-23T12:32:43.090,0.930,S
814,1331,2025-04-23T12:32:43.310,0.746,S
815,1278,2025-04-23T12:32:42.780,0.447,S
815,1285,2025-04-23T12:32:42.850,0.316,P
815,1309,2025-04-23T12:32:43.090,0.930,S
815,1331,2025-04-23T12:32:43.310,0.754,S
816,1278,2025-04-23T12:32:42.780,0.449,S
816,1303,2025-04-23T12:32:43.030,0.352,P
816,1309,2025-04-23T12:32:43.090,0.930,S
816,1331,2025-04-23T12:32:43.310,0.758,S
817,1278,2025-04-23T12:32:42.780,0.449,S
817,1303,2025-04-23T12:32:43.030,0.396,P
817,1309,2025-04-23T12:32:43.090,0.930,S
817,1332,2025-04-23T12:32:43.320,0.766,S
818,1278,2025-04-23T12:32:42.780,0.449,S
818,1303,2025-04-23T12:32:43.030,0.422,P
818,1310,2025-04-23T12:32:43.100,0.934,S
818,1332,2025-04-23T12:32:43.320,0.770,S
819,1278,2025-04-23T12:32:42.780,0.449,S
819,1303,2025-04-23T12:32:43.030,0.439,P
819,1310,2025-04-23T12:32:43.100,0.938,S
819,1332,2025-04-23T12:32:43.320,0.770,S
820,1278,2025-04-23T12:32:42.780,0.447,S
820,1303,2025-04-23T12:32:43.030,0.453,P
820,1310,2025-04-23T12:32:43.100,0.941,S
820,1332,2025-04-23T12:32:43.320,0.766,S
821,1278,2025-04-23T12:32:42.780,0.447,S
821,1302,2025-04-23T12:32:43.020,0.463,P
821,1310,2025-04-23T12:32:43.100,0.945,S
821,1332,2025-04-23T12:32:43.320,0.750,S
822,1278,2025-04-23T12:32:42.780,0.445,S
822,1302,2025-04-23T12:32:43.020,0.488,P
822,1310,2025-04-23T12:32:43.100,0.953,S
822,1334,2025-04-23T12:32:43.340,0.738,S
823,1278,2025-04-23T12:32:42.780,0.441,S
823,1303,2025-04-23T12:32:43.030,0.523,P
823,1310,2025-04-23T12:32:43.100,0.957,S
823,1334,2025-04-23T12:32:43.340,0.734,S
824,1278,2025-04-23T12:32:42.780,0.436,S
824,1303,2025-04-23T12:32:43.030,0.566,P
824,1310,2025-04-23T12:32:43.100,0.957,S
824,1334,2025-04-23T12:32:43.340,0.738,S
825,1278,2025-04-23T12:32:42.780,0.424,S
825,1303,2025-04-23T12:32:43.030,0.613,P
825,1311,2025-04-23T12:32:43.110,0.957,S
825,1334,2025-04-23T12:32:43.340,0.754,S
826,1281,2025-04-23T12:32:42.810,0.416,S
826,1303,2025-04-23T12:32:43.030,0.656,P
826,1311,2025-04-23T12:32:43.110,0.953,S
826,1334,2025-04-23T12:32:43.340,0.777,S
827,1282,2025-04-23T12:32:42.820,0.420,S
827,1303,2025-04-23T12:32:43.030,0.684,P
827,1311,2025-04-23T12:32:43.110,0.949,S
827,1334,2025-04-23T12:32:43.340,0.797,S
828,1283,2025-04-23T12:32:42.830,0.426,S
828,1303,2025-04-23T12:32:43.030,0.695,P
828,1311,2025-04-23T12:32:43.110,0.945,S
828,1334,2025-04-23T12:32:43.340,0.812,S
829,1283,2025-04-23T12:32:42.830,0.428,S
829,1303,2025-04-23T12:32:43.030,0.699,P
829,1312,2025-04-23T12:32:43.120,0.941,S
829,1334,2025-04-23T12:32:43.340,0.820,S
830,1283,2025-04-23T12:32:42.830,0.428,S
830,1304,2025-04-23T12:32:43.040,0.703,P
830,1312,2025-04-23T12:32:43.120,0.938,S
830,1334,2025-04-23T12:32:43.340,0.820,S
831,1283,2025-04-23T12:32:42.830,0.428,S
831,1304,2025-04-23T12:32:43.040,0.703,P
831,1312,2025-04-23T12:32:43.120,0.938,S
831,1334,2025-04-23T12:32:43.340,0.820,S
832,1283,2025-04-23T12:32:42.830,0.426,S
832,1304,2025-04-23T12:32:43.040,0.699,P
832,1313,2025-04-23T12:32:43.130,0.945,S
832,1334,2025-04-23T12:32:43.340,0.812,S
833,1284,2025-04-23T12:32:42.840,0.424,S
833,1304,2025-04-23T12:32:43.040,0.676,P
833,1313,2025-04-23T12:32:43.130,0.953,S
833,1334,2025-04-23T12:32:43.340,0.801,S
834,1284,2025-04-23T12:32:42.840,0.422,S
834,1304,2025-04-23T12:32:43.040,0.641,P
834,1314,2025-04-23T12:32:43.140,0.965,S
834,1335,2025-04-23T12:32:43.350,0.789,S
835,1285,2025-04-23T12:32:42.850,0.418,S
835,1304,2025-04-23T12:32:43.040,0.594,P
835,1314,2025-04-23T12:32:43.140,0.969,S
835,1335,2025-04-23T12:32:43.350,0.781,S
836,1287,2025-04-23T12:32:42.870,0.420,S
836,1305,2025-04-23T12:32:43.050,0.555,P
836,1314,2025-04-23T12:32:43.140,0.977,S
836,1335,2025-04-23T12:32:43.350,0.773,S
837,1287,2025-04-23T12:32:42.870,0.422,S
837,1305,2025-04-23T12:32:43.050,0.516,P
837,1314,2025-04-23T12:32:43.140,0.980,S
837,1335,2025-04-23T12:32:43.350,0.770,S
838,1288,2025-04-23T12:32:42.880,0.422,S
838,1305,2025-04-23T12:32:43.050,0.486,P
838,1314,2025-04-23T12:32:43.140,0.984,S
838,1336,2025-04-23T12:32:43.360,0.762,S
839,1288,2025-04-23T12:32:42.880,0.422,S
839,1306,2025-04-23T12:32:43.060,0.480,P
839,1314,2025-04-23T12:32:43.140,0.984,S
839,1336,2025-04-23T12:32:43.360,0.762,S
840,1288,2025-04-23T12:32:42.880,0.422,S
840,1305,2025-04-23T12:32:43.050,0.496,P
840,1314,2025-04-23T12:32:43.140,0.988,S
840,1336,2025-04-23T12:32:43.360,0.762,S
841,1288,2025-04-23T12:32:42.880,0.424,S
841,1305,2025-04-23T12:32:43.050,0.531,P
841,1314,2025-04-23T12:32:43.140,0.988,S
841,1336,2025-04-23T12:32:43.360,0.766,S
842,1289,2025-04-23T12:32:42.890,0.430,S
842,1305,2025-04-23T12:32:43.050,0.570,P
842,1315,2025-04-23T12:32:43.150,0.988,S
842,1336,2025-04-23T12:32:43.360,0.777,S
843,1289,2025-04-23T12:32:42.890,0.434,S
843,1305,2025-04-23T12:32:43.050,0.602,P
843,1315,2025-04-23T12:32:43.150,0.988,S
843,1335,2025-04-23T12:32:43.350,0.785,S
844,1290,2025-04-23T12:32:42.900,0.438,S
844,1305,2025-04-23T12:32:43.050,0.621,P
844,1315,2025-04-23T12:32:43.150,0.988,S
844,1335,2025-04-23T12:32:43.350,0.793,S
845,1290,2025-04-23T12:32:42.900,0.439,S
845,1305,2025-04-23T12:32:43.050,0.637,P
845,1315,2025-04-23T12:32:43.150,0.988,S
845,1335,2025-04-23T12:32:43.350,0.793,S
846,1289,2025-04-23T12:32:42.890,0.438,S
846,1305,2025-04-23T12:32:43.050,0.648,P
846,1316,2025-04-23T12:32:43.160,0.992,S
846,1335,2025-04-23T12:32:43.350,0.789,S
847,1290,2025-04-23T12:32:42.900,0.438,S
847,1305,2025-04-23T12:32:43.050,0.656,P
847,1316,2025-04-23T12:32:43.160,0.992,S
847,1335,2025-04-23T12:32:43.350,0.781,S
848,1290,2025-04-23T12:32:42.900,0.434,S
848,1305,2025-04-23T12:32:43.050,0.660,P
848,1316,2025-04-23T12:32:43.160,0.992,S
848,1335,2025-04-23T12:32:43.350,0.766,S
849,1291,2025-04-23T12:32:42.910,0.434,S
849,1305,2025-04-23T12:32:43.050,0.652,P
849,1316,2025-04-23T12:32:43.160,0.992,S
849,1335,2025-04-23T12:32:43.350,0.750,S
850,1291,2025-04-23T12:32:42.910,0.436,S
850,1305,2025-04-23T12:32:43.050,0.633,P
850,1316,2025-04-23T12:32:43.160,0.992,S
850,1336,2025-04-23T12:32:43.360,0.742,S
851,1292,2025-04-23T12:32:42.920,0.438,S
851,1305,2025-04-23T12:32:43.050,0.609,P
851,1316,2025-04-23T12:32:43.160,0.992,S
851,1336,2025-04-23T12:32:43.360,0.730,S
852,1292,2025-04-23T12:32:42.920,0.439,S
852,1305,2025-04-23T12:32:43.050,0.578,P
852,1316,2025-04-23T12:32:43.160,0.992,S
852,1336,2025-04-23T12:32:43.360,0.730,S
853,1292,2025-04-23T12:32:42.920,0.443,S
853,1304,2025-04-23T12:32:43.040,0.543,P
853,1316,2025-04-23T12:32:43.160,0.992,S
853,1337,2025-04-23T12:32:43.370,0.734,S
854,1292,2025-04-23T12:32:42.920,0.441,S
854,1304,2025-04-23T12:32:43.040,0.512,P
854,1317,2025-04-23T12:32:43.170,0.996,S
854,1338,2025-04-23T12:32:43.380,0.742,S
855,1292,2025-04-23T12:32:42.920,0.443,S
855,1304,2025-04-23T12:32:43.040,0.492,P
855,1317,2025-04-23T12:32:43.170,0.996,S
855,1338,2025-04-23T12:32:43.380,0.750,S
856,1292,2025-04-23T12:32:42.920,0.443,S
856,1304,2025-04-23T12:32:43.040,0.479,P
856,1317,2025-04-23T12:32:43.170,0.996,S
856,1339,2025-04-23T12:32:43.390,0.758,S
857,1292,2025-04-23T12:32:42.920,0.441,S
857,1304,2025-04-23T12:32:43.040,0.473,P
857,1317,2025-04-23T12:32:43.170,0.996,S
857,1339,2025-04-23T12:32:43.390,0.754,S
858,1292,2025-04-23T12:32:42.920,0.445,S
858,1304,2025-04-23T12:32:43.040,0.469,P
858,1316,2025-04-23T12:32:43.160,0.992,S
858,1340,2025-04-23T12:32:43.400,0.758,S
859,1292,2025-04-23T12:32:42.920,0.445,S
859,1304,2025-04-23T12:32:43.040,0.463,P
859,1316,2025-04-23T12:32:43.160,0.992,S
859,1340,2025-04-23T12:32:43.400,0.762,S
860,1293,2025-04-23T12:32:42.930,0.447,S
860,1304,2025-04-23T12:32:43.040,0.453,P
860,1317,2025-04-23T12:32:43.170,0.992,S
860,1340,2025-04-23T12:32:43.400,0.754,S
861,1293,2025-04-23T12:32:42.930,0.449,S
861,1304,2025-04-23T12:32:43.040,0.443,P
861,1317,2025-04-23T12:32:43.170,0.992,S
861,1342,2025-04-23T12:32:43.420,0.758,S
